id,building_name,image_url,detail,access,address,created_at,updated_at,fee1,fee2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8776,ＪＲ九州ホテル小倉,/yad368858/?stayCount=1&roomCount=1&adultNum=2&stayDay=&stayYear=&stayMonth=&dateUndecided=1&distCd=01&roomCrack=200000&screenId=UWW1402&yadNo=368858&callbackHistFlg=1,JR小倉駅新幹線口（北口）より徒歩2分。アクセスに便利な、駅からすぐの立地。リラックスした時間を過ごしていただくためにシックで落ち着いた空間と快適なサービスでお迎えいたします。,【アクセス】JR小倉駅下車、新幹線口（北口）より徒歩2分,エリア ： 福岡県 > 北九州市（小倉・八幡・門司）,2016-03-28 01:18:27,2016-03-28 01:18:27,"￥6,666〜","（￥3,333〜/人）",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8777,HOTEL AZ 北九州若松店,/yad378650/?stayCount=1&roomCount=1&adultNum=2&stayDay=&stayYear=&stayMonth=&dateUndecided=1&distCd=01&roomCrack=200000&screenId=UWW1402&yadNo=378650&callbackHistFlg=1,二島工業団地、本城陸上競技場、北九州学術研究都市、ひびきのグリーンパークに行くには便利な若松区最大のロードサイドホテルです。(駐車場無料),【アクセス】ＪＲ二島駅より徒歩7分、北九州都市高速若戸出口より車で12分,エリア ： 福岡県 > 北九州市（小倉・八幡・門司）,2016-03-28 01:18:27,2016-03-28 01:18:27,"￥6,796〜","（￥3,398〜/人）",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8778,コンフォートホテル小倉,/yad381034/?stayCount=1&roomCount=1&adultNum=2&stayDay=&stayYear=&stayMonth=&dateUndecided=1&distCd=01&roomCrack=200000&screenId=UWW1402&yadNo=381034&callbackHistFlg=1,■小倉駅新幹線口から徒歩3分！新小倉記念病院、国際会議場、西日本展示場へ徒歩圏内■Wi-Fi接続無料■24時迄挽きたてコーヒー無料■種類豊富な無料朝食■世界30カ国に展開、信頼のホテルブランド,【アクセス】ＪＲ小倉駅新幹線口から西の方角に約200ｍ、浅野2丁目交差点。小倉北出入口から車で約2分。,エリア ： 福岡県 > 北九州市（小倉・八幡・門司）,2016-03-28 01:18:27,2016-03-28 01:18:27,"￥5,925〜","（￥2,962〜/人）",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8779,ファミリーロッジ旅籠屋・北九州八幡店,/yad381147/?stayCount=1&roomCount=1&adultNum=2&stayDay=&stayYear=&stayMonth=&dateUndecided=1&distCd=01&roomCrack=200000&screenId=UWW1402&yadNo=381147&callbackHistFlg=1,広い客室にクイーンサイズベッド２台を配置した人気のロードサイドホテル。朝軽食・WiFi＆ネット接続・駐車場いずれも無料。コインランドリーあり。ご家族、カップルやグループ、ビジネスにも最適。,【アクセス】北九州高速「黒崎IC」から約8km,エリア ： 福岡県 > 北九州市（小倉・八幡・門司）,2016-03-28 01:18:27,2016-03-28 01:18:27,"￥8,300〜","（￥4,150〜/人）",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8780,スペースロッジ（スペースワールド園内宿泊施設）,/yad382676/?stayCount=1&roomCount=1&adultNum=2&stayDay=&stayYear=&stayMonth=&dateUndecided=1&distCd=01&roomCrack=200000&screenId=UWW1402&yadNo=382676&callbackHistFlg=1,スペースロッジは、スペースワールド内に立地した宿泊施設。お部屋は２段ベッドを２台設置した一室４名定員。翌日は開園からパークをお楽しみ下さい。,【アクセス】鹿児島本線ＪＲスペースワールド駅下車、徒歩５分。北九州都市高速道、枝光出入口から約１分,エリア ： 福岡県 > 北九州市（小倉・八幡・門司）,2016-03-28 01:18:27,2016-03-28 01:18:27,"￥16,296〜","（￥8,148〜/人）",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8781,小倉ベイホテル第一,/yad383128/?stayCount=1&roomCount=1&adultNum=2&stayDay=&stayYear=&stayMonth=&dateUndecided=1&distCd=01&roomCrack=200000&screenId=UWW1402&yadNo=383128&callbackHistFlg=1,小倉湾を一望できるベイビュールーム(一部)が自慢のホテルです♪全室Wi-fi完備♪11時チェックアウト♪JR小倉駅新幹線口から徒歩7-8分☆安心の24時間フロント対応でいつでも徒歩2分のコンビニへ♪,【アクセス】ＪＲ小倉駅下車新幹線口(北口)から門司方面に徒歩7分、北九州国際会議場･西日本総合展示場まで徒歩6分,エリア ： 福岡県 > 北九州市（小倉・八幡・門司）,2016-03-28 01:18:27,2016-03-28 01:18:27,"￥2,314〜","（￥1,157〜/人）",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8782,ダイワロイネットホテル小倉駅前,/yad386180/?stayCount=1&roomCount=1&adultNum=2&stayDay=&stayYear=&stayMonth=&dateUndecided=1&distCd=01&roomCrack=200000&screenId=UWW1402&yadNo=386180&callbackHistFlg=1,博多、下関、門司港方面へのアクセスも良く、ビジネスの拠点やレジャーにも便利です。ホテルを使い慣れたビジネスマンには「快適さ」を。観光のお客様には「あたたかさ」「くつろぎ」をご提供致します。,【アクセス】ＪＲ小倉駅南口より徒歩4分。北九州空港よりノンストップバスで約33分。,エリア ： 福岡県 > 北九州市（小倉・八幡・門司）,2016-03-28 01:18:27,2016-03-28 01:18:27,"￥8,240〜","（￥4,120〜/人）",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8783,かんぽの宿　北九州,/yad389100/?stayCount=1&roomCount=1&adultNum=2&stayDay=&stayYear=&stayMonth=&dateUndecided=1&distCd=01&roomCrack=200000&screenId=UWW1402&yadNo=389100&callbackHistFlg=1,玄海国定公園の北端に位置する岩屋海岸の岬に建つ宿。一部の客室や露天風呂からは、目の前に広がる玄界灘の水平線が楽しめます。特に夕日の時間帯は見ごたえ充分！,【アクセス】ＪＲ折尾駅北口から、北九州市営バス（小倉・二島駅・若松病院行いずれか）に乗車。大鳥居バス停で乗り換え,エリア ： 福岡県 > 北九州市（小倉・八幡・門司）,2016-03-28 01:18:27,2016-03-28 01:18:27,"￥20,092〜","（￥10,046〜/人）",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8784,HOTEL AZ 北九州小倉店,/yad390280/?stayCount=1&roomCount=1&adultNum=2&stayDay=&stayYear=&stayMonth=&dateUndecided=1&distCd=01&roomCrack=200000&screenId=UWW1402&yadNo=390280&callbackHistFlg=1,車でお越しのお客様に最適！◆小倉駅北口より車で１０分◆無料駐車場２５４台完備◆全室インターネット接続無料◆コロナの湯まで徒歩３分◆近くに２４時間営業のスーパー有り◆ロビーＷｉ−Ｆｉ接続無料,【アクセス】ＪＲ小倉駅北口よりお車で10分、北九州都市高速道路日明インターより１分（350ｍ）,エリア ： 福岡県 > 北九州市（小倉・八幡・門司）,2016-03-28 01:18:27,2016-03-28 01:18:27,"￥7,629〜","（￥3,814〜/人）",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8785,Ｈｏｓｔｅｌ＆Ｄｉｎｉｎｇ　Ｔａｎｇａ　Ｔａｂｌｅ,/yad390898/?stayCount=1&roomCount=1&adultNum=2&stayDay=&stayYear=&stayMonth=&dateUndecided=1&distCd=01&roomCrack=200000&screenId=UWW1402&yadNo=390898&callbackHistFlg=1,JR小倉駅より徒歩10分。館内は無料WiFiを完備。併設されたダンニングはお泊まりの方だけでなく一般の方も利用可能。泊まるもよし、ダイニングでホッと一息するもよしの使い方様々な『寛ぎの場』。,【アクセス】モノレール旦過駅より徒歩５分,エリア ： 福岡県 > 北九州市（小倉・八幡・門司）,2016-03-28 01:18:27,2016-03-28 01:18:27,"￥5,555〜","（￥2,777〜/人）",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8786,東横イン北九州空港,/yad391193/?stayCount=1&roomCount=1&adultNum=2&stayDay=&stayYear=&stayMonth=&dateUndecided=1&distCd=01&roomCrack=200000&screenId=UWW1402&yadNo=391193&callbackHistFlg=1,朝食付き！夕食19：00〜21：00無料カレーサービスあり♪駐車場10日間無料♪大型バス・大型車も駐車場無料！北九州空港から徒歩5分！フライトに合わせた空港⇔ホテル無料送迎(お迎えは17：30より）あり♪,【アクセス】北九州空港より徒歩5分♪空港⇔ホテル間無料送迎バス（お迎えは17：30より）あり♪　小倉から車で25分♪,エリア ： 福岡県 > 北九州市（小倉・八幡・門司）,2016-03-28 01:18:27,2016-03-28 01:18:27,"￥5,300〜","（￥2,650〜/人）",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8787,伯翠庵,/yad392285/?stayCount=1&roomCount=1&adultNum=2&stayDay=&stayYear=&stayMonth=&dateUndecided=1&distCd=01&roomCrack=200000&screenId=UWW1402&yadNo=392285&callbackHistFlg=1,空間、食事、おもてなしを提供するのが伯翠庵です。ぜいたくな時間をその時々の季節の中、離れの奥座敷で心ゆくまで味わい、そして今日を思い出となるよう特別な一日を過ごして頂きたいと願っております。,【アクセス】JR門司港駅下車、車で約5分九州自動車道門司港ICより車で7分北九州都市高速春日ICより車で約7分,エリア ： 福岡県 > 北九州市（小倉・八幡・門司）,2016-03-28 01:18:27,2016-03-28 01:18:27,"￥30,783〜","（￥15,391〜/人）",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8788,ホテル　三徳,/yad398545/?stayCount=1&roomCount=1&adultNum=2&stayDay=&stayYear=&stayMonth=&dateUndecided=1&distCd=01&roomCrack=200000&screenId=UWW1402&yadNo=398545&callbackHistFlg=1,スペースワールドまで車で3分＆イオンモールまで徒歩5分で便利な立地！小さなホテルだからできる　温かい真心こもったサービスでおもてなし。ぜひ、ビジネス・レジャーの拠点にご利用下さい♪,【アクセス】JRスペースワールド駅より徒歩12分／都市高速大谷IC・枝光ICより3分,エリア ： 福岡県 > 北九州市（小倉・八幡・門司）,2016-03-28 01:18:27,2016-03-28 01:18:27,"￥6,600〜","（￥3,300〜/人）",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8789,HOTEL AZ 福岡筑後店,/yad300036/?stayCount=1&roomCount=1&adultNum=2&stayDay=&stayYear=&stayMonth=&dateUndecided=1&distCd=01&roomCrack=200000&screenId=UWW1402&yadNo=300036&callbackHistFlg=1,お客様のニーズに合わせたリーズナブルなビジネスホテルです☆彡無料駐車場・コインランドリー・１００円ショップ・お食事処など、あると便利な施設が揃っております♪♪,【アクセス】西牟田駅よりお車で約７分,エリア ： 福岡県 > 柳川・八女・筑後,2016-03-28 01:18:27,2016-03-28 01:18:27,"￥7,000〜","（￥3,500〜/人）",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8790,ビジネスインこめや,/yad300865/?stayCount=1&roomCount=1&adultNum=2&stayDay=&stayYear=&stayMonth=&dateUndecided=1&distCd=01&roomCrack=200000&screenId=UWW1402&yadNo=300865&callbackHistFlg=1,２０１４年１２月オープン！全室シャワールーム、トイレ完備。繁華街まで徒歩１０分圏内。無料駐車場あり。,【アクセス】大牟田駅から西に（西鉄側）徒歩１分。,エリア ： 福岡県 > 柳川・八女・筑後,2016-03-28 01:18:27,2016-03-28 01:18:27,"￥6,111〜","（￥3,055〜/人）",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8791,ホテルエルモント,/yad306232/?stayCount=1&roomCount=1&adultNum=2&stayDay=&stayYear=&stayMonth=&dateUndecided=1&distCd=01&roomCrack=200000&screenId=UWW1402&yadNo=306232&callbackHistFlg=1,JR羽犬塚駅前位置し、新幹線筑後船小屋駅また八女ICからも４分の楽々アクセス！全館WiFi高速ネット通信無料。客室空気清浄機付き個別空調できれいな空気を保ちます。うれしいモーニング無料サービスが人気♪,【アクセス】JR羽犬塚駅より徒歩１分　九州新幹線筑後船小屋駅より車で4分　九州自動車道八女I.Cより車で4分,エリア ： 福岡県 > 柳川・八女・筑後,2016-03-28 01:18:27,2016-03-28 01:18:27,"￥6,000〜",（￥-/室）,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8792,池の山荘,/yad311866/?stayCount=1&roomCount=1&adultNum=2&stayDay=&stayYear=&stayMonth=&dateUndecided=1&distCd=01&roomCrack=200000&screenId=UWW1402&yadNo=311866&callbackHistFlg=1,池の山荘はまるごと星野村を満喫できる『和風温泉宿』♪「日本で最も美しい村連合」に名を連ね、棚田や茶畑など美しい自然を誇る星野村。地元ならではの食材と温泉、夜は美しい星空を楽しむことができます♪,【アクセス】八女市星野村（九州自動車道八女インターより車で45分）,エリア ： 福岡県 > 柳川・八女・筑後,2016-03-28 01:18:27,2016-03-28 01:18:27,"￥12,925〜","（￥6,462〜/人）",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8793,プラザホテルアベニュー,/yad313767/?stayCount=1&roomCount=1&adultNum=2&stayDay=&stayYear=&stayMonth=&dateUndecided=1&distCd=01&roomCrack=200000&screenId=UWW1402&yadNo=313767&callbackHistFlg=1,シティホテル感覚の広い室内で快適な時間と空間を！！和洋朝食無料＆駐車場無料とオトク♪ホテル最上階（7階）に直営の居酒屋浜幸を備え、八女の夜景を眺めながらの食事・お酒は格別。宿泊者10％割引有り,【アクセス】九州道八女ICより車で10分、JR羽犬塚駅より堀川バスで福島バス停下車すぐ。,エリア ： 福岡県 > 柳川・八女・筑後,2016-03-28 01:18:27,2016-03-28 01:18:27,"￥5,740〜","（￥2,870〜/人）",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8794,星の文化館,/yad322605/?stayCount=1&roomCount=1&adultNum=2&stayDay=&stayYear=&stayMonth=&dateUndecided=1&distCd=01&roomCrack=200000&screenId=UWW1402&yadNo=322605&callbackHistFlg=1,県内最大の口径65cmの大型望遠鏡を備える星の文化館。館内のホテル宿泊者は、夜にゆっくりと星空観望できる。都会では感じることができないゆったり流れる時間を体験しよう！,【アクセス】九州自動車道八女ICより国道442号線、黒木町方面交差点県道52号線、上陽町経由星野村へ約50分,エリア ： 福岡県 > 柳川・八女・筑後,2016-03-28 01:18:27,2016-03-28 01:18:27,"￥12,037〜","（￥6,018〜/人）",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8795,ホテル輝泉荘,/yad323417/?stayCount=1&roomCount=1&adultNum=2&stayDay=&stayYear=&stayMonth=&dateUndecided=1&distCd=01&roomCrack=200000&screenId=UWW1402&yadNo=323417&callbackHistFlg=1,柳川で数少ない天然温泉が楽しめる宿。溢れ出す源泉は湯量も豊富。有明海で捕れた新鮮な海の幸を使った柳川郷土料理はどれも絶品の品々。家族・グループ・カップルに幅広く楽しんで頂ける宿。,【アクセス】西鉄柳川駅よりタクシーで５分。九州道みやま柳川ICより柳川方面へ向かい約２０分。,エリア ： 福岡県 > 柳川・八女・筑後,2016-03-28 01:18:27,2016-03-28 01:18:27,"￥10,000〜","（￥5,000〜/人）",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8796,ホテルアベニュー筑後,/yad331524/?stayCount=1&roomCount=1&adultNum=2&stayDay=&stayYear=&stayMonth=&dateUndecided=1&distCd=01&roomCrack=200000&screenId=UWW1402&yadNo=331524&callbackHistFlg=1,★平成27年8月リニューアルオープン！全客室、フロアの床を新しくしました！★ソフトバンクファーム新本拠地まで車で５分★ビジネスや旅行にぴったりのサービス・設備が充実で快適な時間が過ごせるホテル♪,【アクセス】JR鹿児島本線羽犬塚駅より徒歩2分、九州道八女ICより車で４分（※駐車場は必ず予約が必要です）,エリア ： 福岡県 > 柳川・八女・筑後,2016-03-28 01:18:27,2016-03-28 01:18:27,"￥5,740〜","（￥2,870〜/人）",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8797,八女グリーンホテル,/yad336915/?stayCount=1&roomCount=1&adultNum=2&stayDay=&stayYear=&stayMonth=&dateUndecided=1&distCd=01&roomCrack=200000&screenId=UWW1402&yadNo=336915&callbackHistFlg=1,駐車場無料（3ｔ以上有料）●朝食無料（年末年始はお休み）●９階展望風呂無料●全館wi-fi無料接続可●全室ＶＯＤ完備（毎月９の付く日は無料）●夕刊無料配布●館内に食事処あり♪（宿泊者様限定特典あり）,【アクセス】JR羽犬塚駅より堀川バスで福島バス停下車後、徒歩約5分。八女I.Cより車で約10分。（八女市役所付近）,エリア ： 福岡県 > 柳川・八女・筑後,2016-03-28 01:18:27,2016-03-28 01:18:27,"￥5,462〜","（￥2,731〜/人）",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8798,ホテルニューガイアオームタガーデン　旧オームタガーデンホテル,/yad339166/?stayCount=1&roomCount=1&adultNum=2&stayDay=&stayYear=&stayMonth=&dateUndecided=1&distCd=01&roomCrack=200000&screenId=UWW1402&yadNo=339166&callbackHistFlg=1,■ベッドは全室、お洒落なデュベスタイル！！■西鉄大牟田線「新栄町駅」徒歩3分。グリーンランドへ車で約15分。■シャワートイレ・高速インターネット完備■喫煙室には空気清浄機完備,【アクセス】西鉄新栄町駅より徒歩3分、JR大牟田駅より車で5分,エリア ： 福岡県 > 柳川・八女・筑後,2016-03-28 01:18:27,2016-03-28 01:18:27,"￥7,037〜","（￥3,518〜/人）",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8799,かんぽの宿　柳川,/yad344806/?stayCount=1&roomCount=1&adultNum=2&stayDay=&stayYear=&stayMonth=&dateUndecided=1&distCd=01&roomCrack=200000&screenId=UWW1402&yadNo=344806&callbackHistFlg=1,お堀沿いに建つ当宿の展望大浴場からは柳川の町が一望でき、川下りや町並み散策もオススメ。鰻やくちぞこなどの柳川名物に加え、旬を味わえる会席料理をご用意いたしております。,【アクセス】西鉄福岡より約50分。西鉄柳川駅下車、堀川バスにて約15分、かんぽの宿柳川下車,エリア ： 福岡県 > 柳川・八女・筑後,2016-03-28 01:18:27,2016-03-28 01:18:27,"￥20,092〜","（￥10,046〜/人）",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8800,柳川藩主立花邸　御花,/yad354843/?stayCount=1&roomCount=1&adultNum=2&stayDay=&stayYear=&stayMonth=&dateUndecided=1&distCd=01&roomCrack=200000&screenId=UWW1402&yadNo=354843&callbackHistFlg=1,国定名勝の松涛園。西洋館。柳川藩主立花家の甲冑や大名道具等、歴史を肌で感じることができます。歴史を堪能して頂いた後は、新鮮な有明海の食材を使用した、柳川の郷土料理をゆっくりお楽しみ下さい。,【アクセス】西鉄柳川駅から車で10分　JR瀬高駅から車で20分　みやま・柳川ICから車で25分,エリア ： 福岡県 > 柳川・八女・筑後,2016-03-28 01:18:27,2016-03-28 01:18:27,"￥18,000〜","（￥9,000〜/人）",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8801,国民宿舎　筑後船小屋　公園の宿,/yad355262/?stayCount=1&roomCount=1&adultNum=2&stayDay=&stayYear=&stayMonth=&dateUndecided=1&distCd=01&roomCrack=200000&screenId=UWW1402&yadNo=355262&callbackHistFlg=1,ご年配のお客様に大人気。美味しい料理と展望浴室が魅力の理由。１歩外に出ると広大な県営筑後広域公園が見渡せ、大自然の環境が心を癒す。直線距離でHAWKSベースボールパーク筑後に一番近いのは特に便利。,【アクセス】ＪＲ船小屋駅下車、徒歩15分,エリア ： 福岡県 > 柳川・八女・筑後,2016-03-28 01:18:27,2016-03-28 01:18:27,"￥12,037〜","（￥6,018〜/人）",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8802,ニューロイヤルホテル,/yad366342/?stayCount=1&roomCount=1&adultNum=2&stayDay=&stayYear=&stayMonth=&dateUndecided=1&distCd=01&roomCrack=200000&screenId=UWW1402&yadNo=366342&callbackHistFlg=1,コンビニ、繁華街まで徒歩５分。グリーンランドへ車で約２０分。全室空気清浄機、シャワートイレ完備。Ｗi-Fi接続無料。ＬＡＮケーブルはフロントにて無料貸出。,【アクセス】ＪＲ、西鉄大牟田駅より徒歩約７分,エリア ： 福岡県 > 柳川・八女・筑後,2016-03-28 01:18:27,2016-03-28 01:18:27,"￥9,537〜","（￥4,768〜/人）",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8803,大川リバーサイドホテル,/yad370549/?stayCount=1&roomCount=1&adultNum=2&stayDay=&stayYear=&stayMonth=&dateUndecided=1&distCd=01&roomCrack=200000&screenId=UWW1402&yadNo=370549&callbackHistFlg=1,★口コミ総合評価4.6★柳川地区NO.１★佐賀市内へ車で20分♪福岡市内へも車で1時間♪私達が心豊かなくつろぎのひとときをご提供致します！全室無線LAN対応！ビジネス/観光に是非ご利用下さいませ。,【アクセス】西鉄柳川駅より西鉄バス「佐賀駅バスセンター行き」に乗車。中原高木病院前下車し、徒歩４分。,エリア ： 福岡県 > 柳川・八女・筑後,2016-03-28 01:18:27,2016-03-28 01:18:27,"￥6,481〜","（￥3,240〜/人）",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8804,おおむたハイツ,/yad380940/?stayCount=1&roomCount=1&adultNum=2&stayDay=&stayYear=&stayMonth=&dateUndecided=1&distCd=01&roomCrack=200000&screenId=UWW1402&yadNo=380940&callbackHistFlg=1,大牟田市街から有明海、遠くは雲仙・普賢岳まで･･･。全客室から圧巻のパノラマが眺望可能！有明海の幸をふんだんに盛り込んだお料理と天然甘木山温泉の湯船で、日頃の疲れを心身ともにリフレッシュ♪,【アクセス】九州新幹線新大牟田駅よりお車で約６分　九州自動車道南関ＩＣよりお車で約10分,エリア ： 福岡県 > 柳川・八女・筑後,2016-03-28 01:18:27,2016-03-28 01:18:27,"￥7,222〜","（￥3,611〜/人）",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8805,船小屋温泉　ホテル樋口軒,/yad383240/?stayCount=1&roomCount=1&adultNum=2&stayDay=&stayYear=&stayMonth=&dateUndecided=1&distCd=01&roomCrack=200000&screenId=UWW1402&yadNo=383240&callbackHistFlg=1,おいしい料理は多くのお客様にリピートして頂く魅力のひとつ。接客やサービスの評価も高く、眼前に楠林と矢部川の風景が広がる！改装した和モダンな室内は清潔で安心して滞在できると各世代のお客様に好評。,【アクセス】九州道八女ICより車で8分・九州新幹線筑後船小屋駅より徒歩１5分、柳川観光にも便利な温泉宿！,エリア ： 福岡県 > 柳川・八女・筑後,2016-03-28 01:18:27,2016-03-28 01:18:27,"￥17,592〜","（￥8,796〜/人）",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8806,柳川　白柳荘,/yad384348/?stayCount=1&roomCount=1&adultNum=2&stayDay=&stayYear=&stayMonth=&dateUndecided=1&distCd=01&roomCrack=200000&screenId=UWW1402&yadNo=384348&callbackHistFlg=1,柳川名物「水郷柳川川下り」の乗船場も目の前。四季折々の風情を見せる庭園になごみ、有明海が育んだ旬の食材を織り込んだ創作料理を堪能できるくつろぎの宿。,【アクセス】ＪＲ筑後船小屋駅よりタクシー20分、西鉄柳川駅より徒歩１２分。みやま柳川ＩＣより車で２０分。,エリア ： 福岡県 > 柳川・八女・筑後,2016-03-28 01:18:27,2016-03-28 01:18:27,"￥10,000〜","（￥5,000〜/人）",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8807,くつろぎの森　グリーンピア八女,/yad385470/?stayCount=1&roomCount=1&adultNum=2&stayDay=&stayYear=&stayMonth=&dateUndecided=1&distCd=01&roomCrack=200000&screenId=UWW1402&yadNo=385470&callbackHistFlg=1,男女日替わりの２つの大浴場『あじさい』『しゃくなげ』がリニューアルオープン♪【陶器風呂】【電気風呂】が登場！！夜は満天の星がまたたく絶景露天風呂でのんびりお過ごしください☆,【アクセス】お車で福岡市内から高速使って１時間３０分,エリア ： 福岡県 > 柳川・八女・筑後,2016-03-28 01:18:27,2016-03-28 01:18:27,"￥12,000〜","（￥6,000〜/人）",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8808,HOTEL AZ 福岡八女店,/yad395178/?stayCount=1&roomCount=1&adultNum=2&stayDay=&stayYear=&stayMonth=&dateUndecided=1&distCd=01&roomCrack=200000&screenId=UWW1402&yadNo=395178&callbackHistFlg=1,お客様のニーズに合わせたリーズナブルなビジネスホテルです☆彡館内には、コインランドリーや１００円ショップ、居酒屋など、あると便利な施設が揃っております♪♪,【アクセス】九州自動車道　八女ＩＣより車で10分,エリア ： 福岡県 > 柳川・八女・筑後,2016-03-28 01:18:27,2016-03-28 01:18:27,"￥6,796〜","（￥3,398〜/人）",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
